episode,reward,length,moving_avg_100,mean_squared_td_error
4702,1.000000,8,0.970000,0.00000871
4703,1.000000,6,0.970000,0.00000000
4704,1.000000,6,0.970000,0.00000000
4705,1.000000,7,0.970000,0.00000001
4706,1.000000,6,0.970000,0.00000000
4707,1.000000,6,0.970000,0.00000000
4708,1.000000,6,0.970000,0.00000000
4709,1.000000,6,0.970000,0.00000000
4710,1.000000,6,0.970000,0.00000000
4711,1.000000,6,0.980000,0.00000000
4712,1.000000,6,0.980000,0.00000000
4713,1.000000,8,0.980000,0.00000162
4714,0.000000,2,0.970000,0.00000000
4715,0.000000,7,0.960000,0.00000007
4716,1.000000,6,0.960000,0.00000039
4717,1.000000,6,0.960000,0.00000000
4718,1.000000,6,0.960000,0.00000000
4719,1.000000,6,0.960000,0.00000000
4720,1.000000,6,0.960000,0.00000000
4721,1.000000,7,0.960000,0.00000001
4722,1.000000,6,0.960000,0.00000000
4723,1.000000,6,0.960000,0.00000000
4724,1.000000,6,0.960000,0.00000000
4725,1.000000,6,0.960000,0.00000000
4726,1.000000,6,0.960000,0.00000000
4727,1.000000,6,0.960000,0.00000000
4728,1.000000,6,0.960000,0.00000000
4729,1.000000,6,0.960000,0.00000000
4730,1.000000,6,0.960000,0.00000000
4731,1.000000,6,0.960000,0.00000000
4732,1.000000,8,0.960000,0.00000001
4733,1.000000,6,0.960000,0.00000000
4734,1.000000,6,0.960000,0.00000000
4735,1.000000,7,0.960000,0.00000001
4736,1.000000,6,0.960000,0.00000000
4737,1.000000,6,0.960000,0.00000000
4738,1.000000,6,0.960000,0.00000000
4739,1.000000,6,0.960000,0.00000032
4740,1.000000,6,0.960000,0.00000000
4741,1.000000,6,0.960000,0.00000000
4742,1.000000,6,0.960000,0.00000000
4743,1.000000,8,0.960000,0.00000018
4744,1.000000,6,0.960000,0.00000000
4745,1.000000,6,0.960000,0.00000000
4746,1.000000,6,0.960000,0.00000000
4747,1.000000,6,0.960000,0.00000000
4748,1.000000,6,0.960000,0.00000000
4749,1.000000,8,0.960000,0.00000007
4750,1.000000,6,0.960000,0.00000000
4751,1.000000,6,0.960000,0.00000000
4752,1.000000,6,0.960000,0.00000000
4753,1.000000,6,0.960000,0.00000000
4754,1.000000,6,0.960000,0.00000000
4755,1.000000,6,0.960000,0.00000000
4756,1.000000,6,0.970000,0.00000000
4757,1.000000,6,0.970000,0.00000000
4758,1.000000,6,0.970000,0.00000000
4759,1.000000,6,0.970000,0.00000000
4760,1.000000,6,0.970000,0.00000000
4761,1.000000,6,0.970000,0.00000000
4762,1.000000,6,0.980000,0.00000000
4763,1.000000,6,0.980000,0.00000000
4764,1.000000,8,0.980000,0.00000015
4765,1.000000,6,0.980000,0.00000000
4766,1.000000,8,0.980000,0.00000012
4767,1.000000,6,0.980000,0.00000000
4768,1.000000,6,0.980000,0.00000000
4769,1.000000,6,0.980000,0.00000000
4770,1.000000,6,0.980000,0.00000000
4771,1.000000,6,0.980000,0.00000000
4772,1.000000,8,0.980000,0.00000136
4773,1.000000,6,0.980000,0.00000000
4774,1.000000,6,0.980000,0.00000000
4775,1.000000,6,0.980000,0.00000000
4776,1.000000,6,0.980000,0.00000000
4777,0.000000,6,0.970000,0.00000032
4778,1.000000,7,0.970000,0.00000000
4779,1.000000,6,0.970000,0.00000000
4780,1.000000,6,0.970000,0.00000000
4781,1.000000,6,0.970000,0.00000000
4782,1.000000,6,0.970000,0.00000000
4783,1.000000,6,0.970000,0.00000000
4784,1.000000,6,0.970000,0.00000021
4785,1.000000,6,0.970000,0.00000000
4786,1.000000,6,0.970000,0.00000000
4787,1.000000,6,0.970000,0.00000000
4788,1.000000,6,0.970000,0.00000000
4789,1.000000,6,0.970000,0.00000000
4790,1.000000,6,0.970000,0.00000000
4791,1.000000,6,0.970000,0.00000000
4792,1.000000,7,0.970000,0.00000000
4793,1.000000,6,0.970000,0.00000000
4794,1.000000,6,0.970000,0.00000000
4795,1.000000,6,0.970000,0.00000000
4796,1.000000,6,0.970000,0.00000000
4797,1.000000,6,0.970000,0.00000000
4798,1.000000,6,0.970000,0.00000000
4799,1.000000,8,0.970000,0.00000010
4800,1.000000,6,0.970000,0.00000000
4801,1.000000,6,0.970000,0.00000000
4802,1.000000,6,0.970000,0.00000000
4803,1.000000,7,0.970000,0.00000000
4804,1.000000,6,0.970000,0.00000000
4805,1.000000,6,0.970000,0.00000000
4806,1.000000,6,0.970000,0.00000000
4807,1.000000,6,0.970000,0.00000000
4808,1.000000,6,0.970000,0.00000000
4809,1.000000,6,0.970000,0.00000000
4810,1.000000,6,0.970000,0.00000000
4811,1.000000,6,0.970000,0.00000000
4812,1.000000,8,0.970000,0.00000011
4813,1.000000,6,0.970000,0.00000000
4814,1.000000,6,0.980000,0.00000000
4815,0.000000,4,0.980000,0.00000000
4816,1.000000,8,0.980000,0.00000113
4817,1.000000,6,0.980000,0.00000000
4818,1.000000,6,0.980000,0.00000000
4819,1.000000,8,0.980000,0.00000006
4820,1.000000,6,0.980000,0.00000017
4821,1.000000,6,0.980000,0.00000000
4822,1.000000,6,0.980000,0.00000000
4823,1.000000,6,0.980000,0.00000000
4824,1.000000,6,0.980000,0.00000000
4825,1.000000,6,0.980000,0.00000000
4826,1.000000,6,0.980000,0.00000000
4827,1.000000,6,0.980000,0.00000000
4828,1.000000,6,0.980000,0.00000000
4829,1.000000,6,0.980000,0.00000000
4830,1.000000,7,0.980000,0.00000004
4831,1.000000,6,0.980000,0.00000000
4832,1.000000,6,0.980000,0.00000000
4833,1.000000,7,0.980000,0.00000003
4834,1.000000,6,0.980000,0.00000000
4835,1.000000,6,0.980000,0.00000000
4836,1.000000,6,0.980000,0.00000000
4837,1.000000,6,0.980000,0.00000000
4838,1.000000,10,0.980000,0.03043896
4839,1.000000,6,0.980000,0.00000000
4840,1.000000,6,0.980000,0.00000000
4841,1.000000,6,0.980000,0.00000000
4842,1.000000,6,0.980000,0.00000000
4843,1.000000,6,0.980000,0.00000000
4844,1.000000,6,0.980000,0.00000000
4845,1.000000,6,0.980000,0.00000000
4846,1.000000,6,0.980000,0.00000000
4847,1.000000,6,0.980000,0.00000000
4848,1.000000,6,0.980000,0.00000000
4849,1.000000,6,0.980000,0.00000000
4850,1.000000,6,0.980000,0.00000000
4851,1.000000,8,0.980000,0.00000001
4852,1.000000,6,0.980000,0.00000000
4853,0.000000,2,0.970000,0.00000000
4854,1.000000,9,0.970000,0.00000009
4855,1.000000,6,0.970000,0.00000000
4856,1.000000,6,0.970000,0.00000000
4857,1.000000,6,0.970000,0.00000000
4858,1.000000,6,0.970000,0.00000000
4859,1.000000,6,0.970000,0.00000000
4860,1.000000,6,0.970000,0.00000000
4861,1.000000,6,0.970000,0.00000000
4862,1.000000,6,0.970000,0.00000000
4863,1.000000,6,0.970000,0.00000000
4864,1.000000,6,0.970000,0.00000000
4865,1.000000,6,0.970000,0.00000000
4866,0.000000,3,0.960000,0.00000000
4867,1.000000,8,0.960000,0.00000614
4868,1.000000,8,0.960000,0.00000000
4869,1.000000,6,0.960000,0.00000000
4870,1.000000,6,0.960000,0.00000000
4871,1.000000,6,0.960000,0.00000000
4872,1.000000,6,0.960000,0.00000000
4873,0.000000,3,0.950000,0.00000000
4874,1.000000,7,0.950000,0.00000000
4875,1.000000,6,0.950000,0.00000000
4876,1.000000,6,0.950000,0.00000000
4877,1.000000,8,0.960000,0.00000009
4878,0.000000,4,0.950000,0.00000000
4879,1.000000,6,0.950000,0.00000000
4880,1.000000,6,0.950000,0.00000000
4881,1.000000,6,0.950000,0.00000000
4882,1.000000,6,0.950000,0.00000000
4883,1.000000,6,0.950000,0.00000000
4884,1.000000,6,0.950000,0.00000000
4885,1.000000,6,0.950000,0.00000000
4886,0.000000,5,0.940000,0.00000000
4887,1.000000,6,0.940000,0.00000000
4888,1.000000,6,0.940000,0.00000000
4889,1.000000,6,0.940000,0.00000000
4890,1.000000,6,0.940000,0.00000000
4891,1.000000,6,0.940000,0.00000000
4892,1.000000,8,0.940000,0.00000005
4893,1.000000,6,0.940000,0.00000000
4894,1.000000,6,0.940000,0.00000000
4895,1.000000,6,0.940000,0.00000000
4896,1.000000,6,0.940000,0.00000000
4897,1.000000,6,0.940000,0.00000000
4898,1.000000,6,0.940000,0.00000000
4899,1.000000,6,0.940000,0.00000000
4900,1.000000,6,0.940000,0.00000000
4901,1.000000,6,0.940000,0.00000000
4902,1.000000,6,0.940000,0.00000000
4903,0.000000,3,0.930000,0.00000000
4904,1.000000,6,0.930000,0.00000000
4905,1.000000,6,0.930000,0.00000000
4906,1.000000,7,0.930000,0.00000002
4907,1.000000,6,0.930000,0.00000000
4908,1.000000,6,0.930000,0.00000000
4909,1.000000,6,0.930000,0.00000000
4910,1.000000,6,0.930000,0.00000000
4911,1.000000,6,0.930000,0.00000000
4912,1.000000,6,0.930000,0.00000000
4913,1.000000,6,0.930000,0.00000000
4914,1.000000,6,0.930000,0.00000000
4915,1.000000,6,0.940000,0.00000000
4916,1.000000,6,0.940000,0.00000000
4917,1.000000,6,0.940000,0.00000000
4918,1.000000,6,0.940000,0.00000000
4919,1.000000,7,0.940000,0.00000002
4920,1.000000,6,0.940000,0.00000000
4921,1.000000,6,0.940000,0.00000000
4922,1.000000,6,0.940000,0.00000000
4923,1.000000,6,0.940000,0.00000000
4924,1.000000,6,0.940000,0.00000000
4925,1.000000,8,0.940000,0.00000094
4926,1.000000,6,0.940000,0.00000000
4927,1.000000,8,0.940000,0.00000079
4928,1.000000,6,0.940000,0.00000000
4929,1.000000,7,0.940000,0.00000001
4930,1.000000,6,0.940000,0.00000000
4931,1.000000,6,0.940000,0.00000000
4932,1.000000,6,0.940000,0.00000000
4933,1.000000,7,0.940000,0.00000000
4934,1.000000,6,0.940000,0.00000000
4935,1.000000,8,0.940000,0.00000007
4936,1.000000,6,0.940000,0.00000000
4937,1.000000,8,0.940000,0.00000006
4938,1.000000,6,0.940000,0.00000000
4939,1.000000,6,0.940000,0.00000000
4940,1.000000,6,0.940000,0.00000000
4941,1.000000,6,0.940000,0.00000000
4942,1.000000,6,0.940000,0.00000000
4943,1.000000,6,0.940000,0.00000000
4944,1.000000,6,0.940000,0.00000000
4945,1.000000,6,0.940000,0.00000000
4946,1.000000,6,0.940000,0.00000000
4947,1.000000,6,0.940000,0.00000000
4948,1.000000,6,0.940000,0.00000000
4949,1.000000,6,0.940000,0.00000000
4950,1.000000,6,0.940000,0.00000000
4951,1.000000,6,0.940000,0.00000000
4952,1.000000,8,0.940000,0.00000514
4953,1.000000,6,0.950000,0.00000000
4954,0.000000,3,0.940000,0.00000000
4955,1.000000,6,0.940000,0.00000000
4956,1.000000,6,0.940000,0.00000000
4957,1.000000,8,0.940000,0.00000008
4958,1.000000,6,0.940000,0.00000000
4959,1.000000,6,0.940000,0.00000000
4960,1.000000,6,0.940000,0.00000000
4961,1.000000,6,0.940000,0.00000000
4962,1.000000,6,0.940000,0.00000000
4963,1.000000,6,0.940000,0.00000000
4964,1.000000,8,0.940000,0.00000000
4965,1.000000,6,0.940000,0.00000000
4966,1.000000,6,0.950000,0.00000000
4967,1.000000,8,0.950000,0.00000029
4968,1.000000,6,0.950000,0.00000000
4969,1.000000,6,0.950000,0.00000000
4970,1.000000,6,0.950000,0.00000000
4971,1.000000,8,0.950000,0.00000004
4972,0.000000,4,0.940000,0.00000000
4973,1.000000,6,0.950000,0.00000000
4974,1.000000,7,0.950000,0.00000001
4975,1.000000,6,0.950000,0.00000000
4976,1.000000,6,0.950000,0.00000000
4977,1.000000,6,0.950000,0.00000000
4978,1.000000,6,0.960000,0.00000000
4979,1.000000,6,0.960000,0.00000000
4980,1.000000,6,0.960000,0.00000000
4981,0.000000,3,0.950000,0.00000000
4982,1.000000,6,0.950000,0.00000000
4983,1.000000,6,0.950000,0.00000000
4984,1.000000,6,0.950000,0.00000000
4985,1.000000,6,0.950000,0.00000000
4986,1.000000,6,0.960000,0.00000000
4987,1.000000,8,0.960000,0.00000066
4988,1.000000,6,0.960000,0.00000000
4989,1.000000,6,0.960000,0.00000000
4990,1.000000,6,0.960000,0.00000000
4991,1.000000,6,0.960000,0.00000000
4992,1.000000,6,0.960000,0.00000000
4993,1.000000,7,0.960000,0.00000001
4994,1.000000,6,0.960000,0.00000000
4995,0.000000,2,0.950000,0.00000000
4996,1.000000,6,0.950000,0.00000000
4997,1.000000,6,0.950000,0.00000000
4998,1.000000,9,0.950000,0.00000049
4999,1.000000,7,0.950000,0.00000000
5000,1.000000,6,0.950000,0.00000000
